service_id,date,exception_type
42,20161009,1
42,20161010,2
42,20161011,2
42,20161012,2
42,20161013,2
42,20161014,2
42,20161015,2
42,20161016,1
42,20161017,2
42,20161018,2
42,20161019,2
42,20161020,2
42,20161021,2
42,20161022,2
42,20161023,1
42,20161024,2
42,20161025,2
42,20161026,2
42,20161027,2
42,20161028,2
42,20161029,2
42,20161030,1
42,20161031,2
42,20161101,2
42,20161102,2
42,20161103,2
42,20161104,2
42,20161105,2
42,20161106,1
42,20161107,2
42,20161108,2
42,20161109,2
42,20161110,2
42,20161111,2
42,20161112,2
42,20161113,1
42,20161114,2
42,20161115,2
42,20161116,2
42,20161117,2
42,20161118,2
42,20161119,2
42,20161120,1
42,20161121,2
42,20161122,2
42,20161123,2
42,20161124,2
42,20161125,2
42,20161126,2
42,20161127,1
42,20161128,2
42,20161129,2
42,20161130,2
42,20161201,2
42,20161202,2
42,20161203,2
42,20161204,1
42,20161205,2
42,20161206,2
42,20161207,2
42,20161208,1
42,20161209,2
42,20161210,2
42,20161211,1
42,20161212,2
42,20161213,2
42,20161214,2
42,20161215,2
42,20161216,2
42,20161217,2
42,20161218,1
42,20161219,2
42,20161220,2
42,20161221,2
42,20161222,2
42,20161223,2
42,20161224,2
42,20161225,1
42,20161226,1
42,20161227,2
42,20161228,2
42,20161229,2
42,20161230,2
42,20161231,2
43,20160615,2
43,20160616,2
43,20160617,2
43,20160618,2
43,20160619,2
43,20160620,2
43,20160621,2
43,20160622,2
43,20160623,2
43,20160624,2
43,20160625,2
43,20160626,2
43,20160627,2
43,20160628,2
43,20160629,2
43,20160630,2
43,20160701,2
43,20160702,2
43,20160703,2
43,20160704,2
43,20160705,2
43,20160706,2
43,20160707,2
43,20160708,2
43,20160709,2
43,20160710,2
43,20160711,2
43,20160712,2
43,20160713,2
43,20160714,2
43,20160715,2
43,20160716,2
43,20160717,2
43,20160718,2
43,20160719,2
43,20160720,2
43,20160721,2
43,20160722,2
43,20160723,2
43,20160724,2
43,20160725,2
43,20160726,2
43,20160727,2
43,20160728,2
43,20160729,2
43,20160730,2
43,20160731,2
43,20160801,2
43,20160802,2
43,20160803,2
43,20160804,2
43,20160805,2
43,20160806,2
43,20160807,2
43,20160808,2
43,20160809,2
43,20160810,2
43,20160811,2
43,20160812,2
43,20160813,2
43,20160814,2
43,20160815,2
43,20160816,2
43,20160817,2
43,20160818,2
43,20160819,2
43,20160820,2
43,20160821,2
43,20160822,2
43,20160823,2
43,20160824,2
43,20160825,2
43,20160826,2
43,20160827,2
43,20160828,2
43,20160829,2
43,20160830,2
43,20160831,2
43,20160901,2
43,20160902,2
43,20160903,2
43,20160904,2
43,20160905,2
43,20160906,2
43,20160907,2
43,20160908,2
43,20160909,2
43,20160910,2
43,20160911,2
43,20160912,2
43,20160913,2
43,20160914,2
43,20160915,2
43,20160916,2
43,20160917,2
43,20160918,2
43,20160919,2
43,20160920,2
43,20160921,2
43,20160922,2
43,20160923,2
43,20160924,2
43,20160925,2
43,20160926,2
43,20160927,2
43,20160928,2
43,20160929,2
43,20160930,2
43,20161001,2
43,20161002,1
43,20161003,2
43,20161004,2
43,20161005,2
43,20161006,2
43,20161007,2
43,20161008,2
43,20161009,1
43,20161010,2
43,20161011,2
43,20161012,2
43,20161013,2
43,20161014,2
43,20161015,2
43,20161016,1
43,20161017,2
43,20161018,2
43,20161019,2
43,20161020,2
43,20161021,2
43,20161022,2
43,20161023,1
43,20161024,2
43,20161025,2
43,20161026,2
43,20161027,2
43,20161028,2
43,20161029,2
43,20161030,1
43,20161031,2
43,20161101,1
43,20161102,2
43,20161103,2
43,20161104,2
43,20161105,2
43,20161106,1
43,20161107,2
43,20161108,2
43,20161109,2
43,20161110,2
43,20161111,2
43,20161112,2
43,20161113,1
43,20161114,2
43,20161115,2
43,20161116,2
43,20161117,2
43,20161118,2
43,20161119,2
43,20161120,1
43,20161121,2
43,20161122,2
43,20161123,2
43,20161124,2
43,20161125,2
43,20161126,2
43,20161127,1
43,20161128,2
43,20161129,2
43,20161130,2
43,20161201,2
43,20161202,2
43,20161203,2
43,20161204,1
43,20161205,2
43,20161206,2
43,20161207,2
43,20161208,1
43,20161209,2
43,20161210,2
43,20161211,1
43,20161212,2
43,20161213,2
